id,method,cue_a,cue_b,expected,pred,success,coarse_visited,fine_steps,runtime_ms,candidates,grid,seed,n_queries
q00039,topogps_no_cue,c2_114,c4_114,bridge_c2_c4,c2_114,0,288,120,8.1247,256,1,42,2000
q00040,nn,c0_050,c1_050,bridge_c0_c1,c0_050,0,0,0,0.0053,256,1,42,2000
q00040,minsim,c0_050,c1_050,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0076,256,1,42,2000
q00040,graph_ppr,c0_050,c1_050,bridge_c0_c1,c1_110,0,0,0,3.3574,256,1,42,2000
q00040,topogps,c0_050,c1_050,bridge_c0_c1,bridge_c0_c2,0,8,120,7.5272,256,1,42,2000
q00040,topogps_cuepath,c0_050,c1_050,bridge_c0_c1,bridge_c0_c4,0,8,0,1.175,256,1,42,2000
q00040,topogps_no_cue,c0_050,c1_050,bridge_c0_c1,c0_050,0,271,120,7.606,256,1,42,2000
q00041,nn,c3_052,c4_052,bridge_c3_c4,c3_052,0,0,0,0.005,256,1,42,2000
q00041,minsim,c3_052,c4_052,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0073,256,1,42,2000
q00041,graph_ppr,c3_052,c4_052,bridge_c3_c4,c4_078,0,0,0,3.3383,256,1,42,2000
q00041,topogps,c3_052,c4_052,bridge_c3_c4,bridge_c2_c3,0,6,120,7.3377,256,1,42,2000
q00041,topogps_cuepath,c3_052,c4_052,bridge_c3_c4,bridge_c3_c4,1,6,0,1.0709,256,1,42,2000
q00041,topogps_no_cue,c3_052,c4_052,bridge_c3_c4,c3_052,0,210,120,7.4252,256,1,42,2000
q00042,nn,c4_072,c1_072,bridge_c1_c4,c4_072,0,0,0,0.005,256,1,42,2000
q00042,minsim,c4_072,c1_072,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0073,256,1,42,2000
q00042,graph_ppr,c4_072,c1_072,bridge_c1_c4,c4_078,0,0,0,3.4151,256,1,42,2000
q00042,topogps,c4_072,c1_072,bridge_c1_c4,bridge_c1_c4,1,6,120,7.2881,256,1,42,2000
q00042,topogps_cuepath,c4_072,c1_072,bridge_c1_c4,bridge_c1_c4,1,6,0,0.9895,256,1,42,2000
q00042,topogps_no_cue,c4_072,c1_072,bridge_c1_c4,c4_072,0,345,120,8.1666,256,1,42,2000
q00043,nn,c2_114,c3_114,bridge_c2_c3,c2_114,0,0,0,0.0054,256,1,42,2000
q00043,minsim,c2_114,c3_114,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0075,256,1,42,2000
q00043,graph_ppr,c2_114,c3_114,bridge_c2_c3,c3_016,0,0,0,3.3627,256,1,42,2000
q00043,topogps,c2_114,c3_114,bridge_c2_c3,c2_045,0,9,120,7.5954,256,1,42,2000
q00043,topogps_cuepath,c2_114,c3_114,bridge_c2_c3,c2_045,0,9,0,1.2689,256,1,42,2000
q00043,topogps_no_cue,c2_114,c3_114,bridge_c2_c3,c2_114,0,279,120,7.7051,256,1,42,2000
q00044,nn,c1_043,c4_043,bridge_c1_c4,c1_043,0,0,0,0.0052,256,1,42,2000
q00044,minsim,c1_043,c4_043,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0075,256,1,42,2000
q00044,graph_ppr,c1_043,c4_043,bridge_c1_c4,c4_078,0,0,0,3.3474,256,1,42,2000
q00044,topogps,c1_043,c4_043,bridge_c1_c4,bridge_c1_c4,1,7,120,7.2575,256,1,42,2000
q00044,topogps_cuepath,c1_043,c4_043,bridge_c1_c4,bridge_c1_c4,1,7,0,1.005,256,1,42,2000
q00044,topogps_no_cue,c1_043,c4_043,bridge_c1_c4,c1_043,0,246,120,7.4842,256,1,42,2000
q00045,nn,c0_037,c1_037,bridge_c0_c1,c0_037,0,0,0,0.0049,256,1,42,2000
q00045,minsim,c0_037,c1_037,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0072,256,1,42,2000
q00045,graph_ppr,c0_037,c1_037,bridge_c0_c1,c1_006,0,0,0,3.3951,256,1,42,2000
q00045,topogps,c0_037,c1_037,bridge_c0_c1,c0_019,0,7,120,7.3597,256,1,42,2000
q00045,topogps_cuepath,c0_037,c1_037,bridge_c0_c1,bridge_c0_c4,0,7,0,1.119,256,1,42,2000
q00045,topogps_no_cue,c0_037,c1_037,bridge_c0_c1,c0_037,0,311,120,7.8075,256,1,42,2000
q00046,nn,c3_021,c4_021,bridge_c3_c4,c3_021,0,0,0,0.0054,256,1,42,2000
q00046,minsim,c3_021,c4_021,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0076,256,1,42,2000
q00046,graph_ppr,c3_021,c4_021,bridge_c3_c4,c3_042,0,0,0,3.364,256,1,42,2000
q00046,topogps,c3_021,c4_021,bridge_c3_c4,c3_081,0,6,120,7.283,256,1,42,2000
q00046,topogps_cuepath,c3_021,c4_021,bridge_c3_c4,bridge_c3_c4,1,6,0,1.0262,256,1,42,2000
q00046,topogps_no_cue,c3_021,c4_021,bridge_c3_c4,c3_021,0,210,120,7.4372,256,1,42,2000
q00047,nn,c0_077,c1_077,bridge_c0_c1,c0_077,0,0,0,0.005,256,1,42,2000
q00047,minsim,c0_077,c1_077,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0074,256,1,42,2000
q00047,graph_ppr,c0_077,c1_077,bridge_c0_c1,c0_074,0,0,0,3.3305,256,1,42,2000
q00047,topogps,c0_077,c1_077,bridge_c0_c1,c0_098,0,9,120,7.4784,256,1,42,2000
q00047,topogps_cuepath,c0_077,c1_077,bridge_c0_c1,c0_071,0,9,0,1.2477,256,1,42,2000
q00047,topogps_no_cue,c0_077,c1_077,bridge_c0_c1,c0_077,0,193,120,7.2388,256,1,42,2000
q00048,nn,c4_033,c0_033,bridge_c0_c4,c4_033,0,0,0,0.0049,256,1,42,2000
q00048,minsim,c4_033,c0_033,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0075,256,1,42,2000
q00048,graph_ppr,c4_033,c0_033,bridge_c0_c4,c0_010,0,0,0,3.3659,256,1,42,2000
q00048,topogps,c4_033,c0_033,bridge_c0_c4,c4_026,0,5,120,7.3055,256,1,42,2000
q00048,topogps_cuepath,c4_033,c0_033,bridge_c0_c4,bridge_c0_c4,1,5,0,0.9759,256,1,42,2000
q00048,topogps_no_cue,c4_033,c0_033,bridge_c0_c4,c4_033,0,379,120,8.2549,256,1,42,2000
q00049,nn,c2_082,c1_082,bridge_c1_c2,c2_082,0,0,0,0.0048,256,1,42,2000
q00049,minsim,c2_082,c1_082,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0076,256,1,42,2000
q00049,graph_ppr,c2_082,c1_082,bridge_c1_c2,c2_089,0,0,0,3.3551,256,1,42,2000
q00049,topogps,c2_082,c1_082,bridge_c1_c2,c2_094,0,6,120,7.2712,256,1,42,2000
q00049,topogps_cuepath,c2_082,c1_082,bridge_c1_c2,bridge_c1_c2,1,6,0,0.9341,256,1,42,2000
q00049,topogps_no_cue,c2_082,c1_082,bridge_c1_c2,c2_082,0,324,120,7.824,256,1,42,2000
q00050,nn,c2_102,c0_102,bridge_c0_c2,c2_102,0,0,0,0.005,256,1,42,2000
q00050,minsim,c2_102,c0_102,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0073,256,1,42,2000
q00050,graph_ppr,c2_102,c0_102,bridge_c0_c2,c0_107,0,0,0,3.3512,256,1,42,2000
q00050,topogps,c2_102,c0_102,bridge_c0_c2,bridge_c0_c2,1,9,120,7.4085,256,1,42,2000
q00050,topogps_cuepath,c2_102,c0_102,bridge_c0_c2,c2_108,0,9,0,1.1072,256,1,42,2000
q00050,topogps_no_cue,c2_102,c0_102,bridge_c0_c2,c2_102,0,287,120,7.761,256,1,42,2000
q00051,nn,c0_050,c1_050,bridge_c0_c1,c0_050,0,0,0,0.0054,256,1,42,2000
q00051,minsim,c0_050,c1_050,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0075,256,1,42,2000
q00051,graph_ppr,c0_050,c1_050,bridge_c0_c1,c1_110,0,0,0,3.3445,256,1,42,2000
q00051,topogps,c0_050,c1_050,bridge_c0_c1,bridge_c0_c1,1,8,120,7.4341,256,1,42,2000
q00051,topogps_cuepath,c0_050,c1_050,bridge_c0_c1,bridge_c0_c4,0,8,0,1.2339,256,1,42,2000
q00051,topogps_no_cue,c0_050,c1_050,bridge_c0_c1,c0_050,0,281,120,7.7469,256,1,42,2000
q00052,nn,c0_028,c4_028,bridge_c0_c4,c0_028,0,0,0,0.0052,256,1,42,2000
q00052,minsim,c0_028,c4_028,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0075,256,1,42,2000
q00052,graph_ppr,c0_028,c4_028,bridge_c0_c4,c4_078,0,0,0,3.3624,256,1,42,2000
q00052,topogps,c0_028,c4_028,bridge_c0_c4,c0_043,0,6,120,7.3099,256,1,42,2000
q00052,topogps_cuepath,c0_028,c4_028,bridge_c0_c4,bridge_c0_c4,1,6,0,0.9833,256,1,42,2000
q00052,topogps_no_cue,c0_028,c4_028,bridge_c0_c4,c0_028,0,187,120,7.2882,256,1,42,2000
q00053,nn,c1_098,c0_098,bridge_c0_c1,c1_098,0,0,0,0.005,256,1,42,2000
q00053,minsim,c1_098,c0_098,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0073,256,1,42,2000
q00053,graph_ppr,c1_098,c0_098,bridge_c0_c1,c1_039,0,0,0,3.3278,256,1,42,2000
q00053,topogps,c1_098,c0_098,bridge_c0_c1,bridge_c0_c1,1,9,120,7.6819,256,1,42,2000
q00053,topogps_cuepath,c1_098,c0_098,bridge_c0_c1,c1_066,0,9,0,1.3718,256,1,42,2000
q00053,topogps_no_cue,c1_098,c0_098,bridge_c0_c1,c1_064,0,228,120,7.3325,256,1,42,2000
q00054,nn,c2_016,c3_016,bridge_c2_c3,c2_016,0,0,0,0.005,256,1,42,2000
q00054,minsim,c2_016,c3_016,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0072,256,1,42,2000
q00054,graph_ppr,c2_016,c3_016,bridge_c2_c3,c2_013,0,0,0,3.4184,256,1,42,2000
q00054,topogps,c2_016,c3_016,bridge_c2_c3,c2_103,0,8,120,7.3849,256,1,42,2000
q00054,topogps_cuepath,c2_016,c3_016,bridge_c2_c3,bridge_c3_c4,0,8,0,1.0881,256,1,42,2000
q00054,topogps_no_cue,c2_016,c3_016,bridge_c2_c3,c2_016,0,397,120,8.2545,256,1,42,2000
q00055,nn,c1_073,c4_073,bridge_c1_c4,c1_073,0,0,0,0.0053,256,1,42,2000
q00055,minsim,c1_073,c4_073,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0075,256,1,42,2000
q00055,graph_ppr,c1_073,c4_073,bridge_c1_c4,c4_026,0,0,0,3.3503,256,1,42,2000
q00055,topogps,c1_073,c4_073,bridge_c1_c4,bridge_c1_c4,1,5,120,7.1946,256,1,42,2000
q00055,topogps_cuepath,c1_073,c4_073,bridge_c1_c4,bridge_c1_c4,1,5,0,0.9239,256,1,42,2000
q00055,topogps_no_cue,c1_073,c4_073,bridge_c1_c4,c1_073,0,384,120,8.0526,256,1,42,2000
q00056,nn,c2_080,c0_080,bridge_c0_c2,c2_080,0,0,0,0.0049,256,1,42,2000
q00056,minsim,c2_080,c0_080,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0073,256,1,42,2000
q00056,graph_ppr,c2_080,c0_080,bridge_c0_c2,c2_089,0,0,0,3.3479,256,1,42,2000
q00056,topogps,c2_080,c0_080,bridge_c0_c2,c2_039,0,8,120,7.5099,256,1,42,2000
q00056,topogps_cuepath,c2_080,c0_080,bridge_c0_c2,c2_037,0,8,0,1.1494,256,1,42,2000
q00056,topogps_no_cue,c2_080,c0_080,bridge_c0_c2,c2_080,0,281,120,7.6416,256,1,42,2000
q00057,nn,c1_020,c0_020,bridge_c0_c1,c1_020,0,0,0,0.0052,256,1,42,2000
q00057,minsim,c1_020,c0_020,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0077,256,1,42,2000
q00057,graph_ppr,c1_020,c0_020,bridge_c0_c1,c0_010,0,0,0,3.4243,256,1,42,2000
q00057,topogps,c1_020,c0_020,bridge_c0_c1,c1_118,0,9,120,7.5738,256,1,42,2000
q00057,topogps_cuepath,c1_020,c0_020,bridge_c0_c1,c1_083,0,9,0,1.2799,256,1,42,2000
q00057,topogps_no_cue,c1_020,c0_020,bridge_c0_c1,c1_020,0,247,120,7.6169,256,1,42,2000
q00058,nn,c1_036,c4_036,bridge_c1_c4,c1_036,0,0,0,0.0052,256,1,42,2000
q00058,minsim,c1_036,c4_036,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0075,256,1,42,2000
q00058,graph_ppr,c1_036,c4_036,bridge_c1_c4,c4_078,0,0,0,3.3576,256,1,42,2000
q00058,topogps,c1_036,c4_036,bridge_c1_c4,bridge_c1_c4,1,6,120,7.2318,256,1,42,2000
q00058,topogps_cuepath,c1_036,c4_036,bridge_c1_c4,bridge_c1_c4,1,6,0,0.9718,256,1,42,2000
q00058,topogps_no_cue,c1_036,c4_036,bridge_c1_c4,c1_036,0,256,120,7.5283,256,1,42,2000
q00059,nn,c1_033,c2_033,bridge_c1_c2,c1_033,0,0,0,0.005,256,1,42,2000
q00059,minsim,c1_033,c2_033,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0072,256,1,42,2000
q00059,graph_ppr,c1_033,c2_033,bridge_c1_c2,c2_089,0,0,0,3.3227,256,1,42,2000
q00059,topogps,c1_033,c2_033,bridge_c1_c2,c1_083,0,7,120,7.467,256,1,42,2000
q00059,topogps_cuepath,c1_033,c2_033,bridge_c1_c2,bridge_c1_c2,1,7,0,1.0684,256,1,42,2000
q00059,topogps_no_cue,c1_033,c2_033,bridge_c1_c2,c1_033,0,210,120,7.2873,256,1,42,2000
q00060,nn,c1_025,c2_025,bridge_c1_c2,c1_025,0,0,0,0.0115,256,1,42,2000
q00060,minsim,c1_025,c2_025,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0074,256,1,42,2000
q00060,graph_ppr,c1_025,c2_025,bridge_c1_c2,c1_110,0,0,0,3.3868,256,1,42,2000
q00060,topogps,c1_025,c2_025,bridge_c1_c2,c1_039,0,6,120,7.3477,256,1,42,2000
q00060,topogps_cuepath,c1_025,c2_025,bridge_c1_c2,bridge_c1_c2,1,6,0,1.0089,256,1,42,2000
q00060,topogps_no_cue,c1_025,c2_025,bridge_c1_c2,c1_025,0,252,120,7.4792,256,1,42,2000
q00061,nn,c3_078,c4_078,bridge_c3_c4,c3_078,0,0,0,0.005,256,1,42,2000
q00061,minsim,c3_078,c4_078,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0072,256,1,42,2000
q00061,graph_ppr,c3_078,c4_078,bridge_c3_c4,c3_076,0,0,0,3.3459,256,1,42,2000
q00061,topogps,c3_078,c4_078,bridge_c3_c4,bridge_c3_c4,1,5,120,7.3607,256,1,42,2000
q00061,topogps_cuepath,c3_078,c4_078,bridge_c3_c4,bridge_c3_c4,1,5,0,1.0924,256,1,42,2000
q00061,topogps_no_cue,c3_078,c4_078,bridge_c3_c4,c3_078,0,332,120,7.9665,256,1,42,2000
q00062,nn,c2_036,c0_036,bridge_c0_c2,c2_036,0,0,0,0.0052,256,1,42,2000
q00062,minsim,c2_036,c0_036,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0076,256,1,42,2000
q00062,graph_ppr,c2_036,c0_036,bridge_c0_c2,c2_089,0,0,0,3.353,256,1,42,2000
q00062,topogps,c2_036,c0_036,bridge_c0_c2,c2_039,0,8,120,7.4687,256,1,42,2000
q00062,topogps_cuepath,c2_036,c0_036,bridge_c0_c2,c2_045,0,8,0,1.1142,256,1,42,2000
q00062,topogps_no_cue,c2_036,c0_036,bridge_c0_c2,c2_036,0,267,120,8.5984,256,1,42,2000
q00063,nn,c1_109,c4_109,bridge_c1_c4,c1_109,0,0,0,0.0056,256,1,42,2000
q00063,minsim,c1_109,c4_109,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0085,256,1,42,2000
q00063,graph_ppr,c1_109,c4_109,bridge_c1_c4,c1_061,0,0,0,3.9165,256,1,42,2000
q00063,topogps,c1_109,c4_109,bridge_c1_c4,bridge_c1_c4,1,7,120,8.6159,256,1,42,2000
q00063,topogps_cuepath,c1_109,c4_109,bridge_c1_c4,bridge_c1_c4,1,7,0,1.2249,256,1,42,2000
q00063,topogps_no_cue,c1_109,c4_109,bridge_c1_c4,c1_109,0,257,120,9.0195,256,1,42,2000
q00064,nn,c4_014,c0_014,bridge_c0_c4,c4_014,0,0,0,0.0071,256,1,42,2000
q00064,minsim,c4_014,c0_014,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0095,256,1,42,2000
q00064,graph_ppr,c4_014,c0_014,bridge_c0_c4,c0_057,0,0,0,4.0169,256,1,42,2000
q00064,topogps,c4_014,c0_014,bridge_c0_c4,c4_024,0,6,120,8.8726,256,1,42,2000
q00064,topogps_cuepath,c4_014,c0_014,bridge_c0_c4,bridge_c0_c4,1,6,0,1.2039,256,1,42,2000
q00064,topogps_no_cue,c4_014,c0_014,bridge_c0_c4,c4_014,0,333,120,10.0581,256,1,42,2000
q00065,nn,c4_112,c0_112,bridge_c0_c4,c4_112,0,0,0,0.0091,256,1,42,2000
q00065,minsim,c4_112,c0_112,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0092,256,1,42,2000
q00065,graph_ppr,c4_112,c0_112,bridge_c0_c4,c0_010,0,0,0,4.4589,256,1,42,2000
q00065,topogps,c4_112,c0_112,bridge_c0_c4,bridge_c0_c4,1,6,120,8.7671,256,1,42,2000
q00065,topogps_cuepath,c4_112,c0_112,bridge_c0_c4,bridge_c0_c4,1,6,0,1.255,256,1,42,2000
q00065,topogps_no_cue,c4_112,c0_112,bridge_c0_c4,c4_112,0,319,120,9.9749,256,1,42,2000
q00066,nn,c1_001,c0_001,bridge_c0_c1,c1_001,0,0,0,0.0081,256,1,42,2000
q00066,minsim,c1_001,c0_001,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0102,256,1,42,2000
q00066,graph_ppr,c1_001,c0_001,bridge_c0_c1,c1_110,0,0,0,4.1155,256,1,42,2000
q00066,topogps,c1_001,c0_001,bridge_c0_c1,bridge_c1_c2,0,8,120,9.1485,256,1,42,2000
q00066,topogps_cuepath,c1_001,c0_001,bridge_c0_c1,c1_004,0,8,0,1.4655,256,1,42,2000
q00066,topogps_no_cue,c1_001,c0_001,bridge_c0_c1,c1_001,0,258,120,9.3054,256,1,42,2000
q00067,nn,c2_018,c4_018,bridge_c2_c4,c2_018,0,0,0,0.0061,256,1,42,2000
q00067,minsim,c2_018,c4_018,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0087,256,1,42,2000
q00067,graph_ppr,c2_018,c4_018,bridge_c2_c4,c4_006,0,0,0,4.0292,256,1,42,2000
q00067,topogps,c2_018,c4_018,bridge_c2_c4,bridge_c2_c4,1,5,120,8.8322,256,1,42,2000
q00067,topogps_cuepath,c2_018,c4_018,bridge_c2_c4,bridge_c2_c4,1,5,0,1.158,256,1,42,2000
q00067,topogps_no_cue,c2_018,c4_018,bridge_c2_c4,c2_018,0,410,120,9.942,256,1,42,2000
q00068,nn,c4_085,c3_085,bridge_c3_c4,c4_085,0,0,0,0.0074,256,1,42,2000
q00068,minsim,c4_085,c3_085,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0139,256,1,42,2000
q00068,graph_ppr,c4_085,c3_085,bridge_c3_c4,c3_016,0,0,0,4.036,256,1,42,2000
q00068,topogps,c4_085,c3_085,bridge_c3_c4,c4_002,0,8,120,8.6466,256,1,42,2000
q00068,topogps_cuepath,c4_085,c3_085,bridge_c3_c4,bridge_c3_c4,1,8,0,1.1804,256,1,42,2000
q00068,topogps_no_cue,c4_085,c3_085,bridge_c3_c4,c4_085,0,354,120,9.5736,256,1,42,2000
q00069,nn,c2_081,c3_081,bridge_c2_c3,c2_081,0,0,0,0.0058,256,1,42,2000
q00069,minsim,c2_081,c3_081,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0076,256,1,42,2000
q00069,graph_ppr,c2_081,c3_081,bridge_c2_c3,c2_089,0,0,0,3.9809,256,1,42,2000
q00069,topogps,c2_081,c3_081,bridge_c2_c3,c2_094,0,8,120,8.8797,256,1,42,2000
q00069,topogps_cuepath,c2_081,c3_081,bridge_c2_c3,c2_094,0,8,0,1.3758,256,1,42,2000
q00069,topogps_no_cue,c2_081,c3_081,bridge_c2_c3,c2_081,0,382,120,8.4434,256,1,42,2000
q00070,nn,c0_005,c3_005,bridge_c0_c3,c0_005,0,0,0,0.0052,256,1,42,2000
q00070,minsim,c0_005,c3_005,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0076,256,1,42,2000
q00070,graph_ppr,c0_005,c3_005,bridge_c0_c3,c0_107,0,0,0,3.3819,256,1,42,2000
q00070,topogps,c0_005,c3_005,bridge_c0_c3,bridge_c0_c3,1,6,120,8.6064,256,1,42,2000
q00070,topogps_cuepath,c0_005,c3_005,bridge_c0_c3,bridge_c0_c3,1,6,0,1.1408,256,1,42,2000
q00070,topogps_no_cue,c0_005,c3_005,bridge_c0_c3,c0_005,0,205,120,8.7057,256,1,42,2000
q00071,nn,c4_006,c2_006,bridge_c2_c4,c4_006,0,0,0,0.0071,256,1,42,2000
q00071,minsim,c4_006,c2_006,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0085,256,1,42,2000
q00071,graph_ppr,c4_006,c2_006,bridge_c2_c4,c2_089,0,0,0,4.0444,256,1,42,2000
q00071,topogps,c4_006,c2_006,bridge_c2_c4,bridge_c2_c4,1,5,120,9.1565,256,1,42,2000
q00071,topogps_cuepath,c4_006,c2_006,bridge_c2_c4,bridge_c2_c4,1,5,0,1.257,256,1,42,2000
q00071,topogps_no_cue,c4_006,c2_006,bridge_c2_c4,c4_006,0,551,120,11.3118,256,1,42,2000
q00072,nn,c3_035,c0_035,bridge_c0_c3,c3_035,0,0,0,0.0096,256,1,42,2000
q00072,minsim,c3_035,c0_035,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0094,256,1,42,2000
q00072,graph_ppr,c3_035,c0_035,bridge_c0_c3,c0_010,0,0,0,4.2381,256,1,42,2000
q00072,topogps,c3_035,c0_035,bridge_c0_c3,bridge_c0_c3,1,6,120,8.9503,256,1,42,2000
q00072,topogps_cuepath,c3_035,c0_035,bridge_c0_c3,bridge_c0_c3,1,6,0,1.2054,256,1,42,2000
q00072,topogps_no_cue,c3_035,c0_035,bridge_c0_c3,c3_035,0,191,120,9.388,256,1,42,2000
q00073,nn,c2_016,c0_016,bridge_c0_c2,c2_016,0,0,0,0.0075,256,1,42,2000
q00073,minsim,c2_016,c0_016,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0074,256,1,42,2000
q00073,graph_ppr,c2_016,c0_016,bridge_c0_c2,c0_010,0,0,0,4.1706,256,1,42,2000
q00073,topogps,c2_016,c0_016,bridge_c0_c2,c2_118,0,9,120,9.227,256,1,42,2000
q00073,topogps_cuepath,c2_016,c0_016,bridge_c0_c2,c2_118,0,9,0,1.5272,256,1,42,2000
q00073,topogps_no_cue,c2_016,c0_016,bridge_c0_c2,c2_094,0,394,120,10.1573,256,1,42,2000
q00074,nn,c2_060,c0_060,bridge_c0_c2,c2_060,0,0,0,0.0063,256,1,42,2000
q00074,minsim,c2_060,c0_060,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0108,256,1,42,2000
q00074,graph_ppr,c2_060,c0_060,bridge_c0_c2,c0_010,0,0,0,4.0464,256,1,42,2000
q00074,topogps,c2_060,c0_060,bridge_c0_c2,c2_059,0,10,120,9.1859,256,1,42,2000
q00074,topogps_cuepath,c2_060,c0_060,bridge_c0_c2,c2_109,0,10,0,1.6261,256,1,42,2000
q00074,topogps_no_cue,c2_060,c0_060,bridge_c0_c2,c2_060,0,295,120,9.3706,256,1,42,2000
q00075,nn,c1_041,c0_041,bridge_c0_c1,c1_041,0,0,0,0.0072,256,1,42,2000
q00075,minsim,c1_041,c0_041,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0087,256,1,42,2000
q00075,graph_ppr,c1_041,c0_041,bridge_c0_c1,c1_062,0,0,0,4.0407,256,1,42,2000
q00075,topogps,c1_041,c0_041,bridge_c0_c1,c4_008,0,8,120,8.8926,256,1,42,2000
q00075,topogps_cuepath,c1_041,c0_041,bridge_c0_c1,c4_004,0,8,0,1.3752,256,1,42,2000
q00075,topogps_no_cue,c1_041,c0_041,bridge_c0_c1,c1_041,0,250,120,9.1139,256,1,42,2000
q00076,nn,c0_031,c4_031,bridge_c0_c4,c0_031,0,0,0,0.0086,256,1,42,2000
q00076,minsim,c0_031,c4_031,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0086,256,1,42,2000
q00076,graph_ppr,c0_031,c4_031,bridge_c0_c4,c0_010,0,0,0,4.0078,256,1,42,2000
q00076,topogps,c0_031,c4_031,bridge_c0_c4,bridge_c0_c4,1,7,120,8.0108,256,1,42,2000
q00076,topogps_cuepath,c0_031,c4_031,bridge_c0_c4,bridge_c0_c4,1,7,0,1.1845,256,1,42,2000
q00076,topogps_no_cue,c0_031,c4_031,bridge_c0_c4,c0_031,0,300,120,8.0824,256,1,42,2000
q00077,nn,c0_012,c1_012,bridge_c0_c1,c0_012,0,0,0,0.0053,256,1,42,2000
q00077,minsim,c0_012,c1_012,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0076,256,1,42,2000
q00077,graph_ppr,c0_012,c1_012,bridge_c0_c1,c0_010,0,0,0,3.4929,256,1,42,2000
q00077,topogps,c0_012,c1_012,bridge_c0_c1,c0_029,0,8,120,7.8859,256,1,42,2000
q00077,topogps_cuepath,c0_012,c1_012,bridge_c0_c1,bridge_c0_c4,0,8,0,1.1698,256,1,42,2000
q00077,topogps_no_cue,c0_012,c1_012,bridge_c0_c1,c0_012,0,282,120,7.6094,256,1,42,2000
q00078,nn,c2_011,c1_011,bridge_c1_c2,c2_011,0,0,0,0.005,256,1,42,2000
q00078,minsim,c2_011,c1_011,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0074,256,1,42,2000
q00078,graph_ppr,c2_011,c1_011,bridge_c1_c2,c1_110,0,0,0,3.4221,256,1,42,2000
q00078,topogps,c2_011,c1_011,bridge_c1_c2,c2_094,0,5,120,7.2805,256,1,42,2000
q00078,topogps_cuepath,c2_011,c1_011,bridge_c1_c2,bridge_c1_c2,1,5,0,0.9535,256,1,42,2000
q00078,topogps_no_cue,c2_011,c1_011,bridge_c1_c2,c2_011,0,385,120,8.1952,256,1,42,2000
q00079,nn,c2_036,c4_036,bridge_c2_c4,c2_036,0,0,0,0.0053,256,1,42,2000
q00079,minsim,c2_036,c4_036,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0075,256,1,42,2000
q00079,graph_ppr,c2_036,c4_036,bridge_c2_c4,c4_078,0,0,0,3.3814,256,1,42,2000
q00079,topogps,c2_036,c4_036,bridge_c2_c4,bridge_c2_c4,1,6,120,7.2384,256,1,42,2000
q00079,topogps_cuepath,c2_036,c4_036,bridge_c2_c4,bridge_c2_c4,1,6,0,0.975,256,1,42,2000
q00079,topogps_no_cue,c2_036,c4_036,bridge_c2_c4,c2_036,0,269,120,9.0154,256,1,42,2000
q00080,nn,c0_107,c1_107,bridge_c0_c1,c0_107,0,0,0,0.0051,256,1,42,2000
q00080,minsim,c0_107,c1_107,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0075,256,1,42,2000
q00080,graph_ppr,c0_107,c1_107,bridge_c0_c1,c0_010,0,0,0,3.3936,256,1,42,2000
q00080,topogps,c0_107,c1_107,bridge_c0_c1,c0_028,0,8,120,8.0341,256,1,42,2000
