id,task,method,cue_a,cue_b,expected,pred,success,coarse_visited,fine_steps,runtime_ms,candidates,grid,seed,n_queries
q00035,associative,graph_ppr,c0_006,c1_006,bridge_c0_c1_006,bridge_c0_c1_006,1,0,0,10.0416,256,1,42,2000
q00035,associative,topogps,c0_006,c1_006,bridge_c0_c1_006,bridge_c0_c1_006,1,3,1,0.8628,256,1,42,2000
q00035,associative,topogps_cuepath,c0_006,c1_006,bridge_c0_c1_006,bridge_c0_c1_006,1,3,0,0.4902,256,1,42,2000
q00035,associative,topogps_no_cue,c0_006,c1_006,bridge_c0_c1_006,c0_006,0,2500,120,21.5819,256,1,42,2000
q00036,associative,nn,c1_078,c4_078,bridge_c1_c4_078,c1_078,0,0,0,0.0082,256,1,42,2000
q00036,associative,minsim,c1_078,c4_078,bridge_c1_c4_078,c1_079,0,0,0,0.0128,256,1,42,2000
q00036,associative,graph_ppr,c1_078,c4_078,bridge_c1_c4_078,bridge_c1_c2_110,0,0,0,10.1712,256,1,42,2000
q00036,associative,topogps,c1_078,c4_078,bridge_c1_c4_078,bridge_c1_c4_078,1,3,1,0.8861,256,1,42,2000
q00036,associative,topogps_cuepath,c1_078,c4_078,bridge_c1_c4_078,bridge_c1_c4_078,1,3,0,0.5362,256,1,42,2000
q00036,associative,topogps_no_cue,c1_078,c4_078,bridge_c1_c4_078,bridge_c1_c3_017,0,2500,120,22.0205,256,1,42,2000
q00037,associative,nn,c3_016,c0_016,bridge_c0_c3_016,c3_016,0,0,0,0.0084,256,1,42,2000
q00037,associative,minsim,c3_016,c0_016,bridge_c0_c3_016,c2_032,0,0,0,0.0133,256,1,42,2000
q00037,associative,graph_ppr,c3_016,c0_016,bridge_c0_c3_016,bridge_c0_c3_016,1,0,0,10.1443,256,1,42,2000
q00037,associative,topogps,c3_016,c0_016,bridge_c0_c3_016,bridge_c0_c3_016,1,3,0,1.0207,256,1,42,2000
q00037,associative,topogps_cuepath,c3_016,c0_016,bridge_c0_c3_016,bridge_c0_c3_016,1,3,0,0.5267,256,1,42,2000
q00037,associative,topogps_no_cue,c3_016,c0_016,bridge_c0_c3_016,bridge_c3_c4_076,0,2500,120,21.6983,256,1,42,2000
q00038,associative,nn,c2_092,c1_092,bridge_c1_c2_092,c2_092,0,0,0,0.0083,256,1,42,2000
q00038,associative,minsim,c2_092,c1_092,bridge_c1_c2_092,c2_056,0,0,0,0.0129,256,1,42,2000
q00038,associative,graph_ppr,c2_092,c1_092,bridge_c1_c2_092,bridge_c1_c2_092,1,0,0,10.2303,256,1,42,2000
q00038,associative,topogps,c2_092,c1_092,bridge_c1_c2_092,bridge_c1_c2_092,1,3,0,0.7773,256,1,42,2000
q00038,associative,topogps_cuepath,c2_092,c1_092,bridge_c1_c2_092,bridge_c1_c2_092,1,3,0,0.5018,256,1,42,2000
q00038,associative,topogps_no_cue,c2_092,c1_092,bridge_c1_c2_092,bridge_c2_c3_066,0,2500,120,21.6983,256,1,42,2000
q00039,associative,nn,c2_114,c4_114,bridge_c2_c4_114,c2_114,0,0,0,0.0083,256,1,42,2000
q00039,associative,minsim,c2_114,c4_114,bridge_c2_c4_114,c2_108,0,0,0,0.013,256,1,42,2000
q00039,associative,graph_ppr,c2_114,c4_114,bridge_c2_c4_114,bridge_c2_c4_114,1,0,0,10.561,256,1,42,2000
q00039,associative,topogps,c2_114,c4_114,bridge_c2_c4_114,bridge_c2_c4_114,1,3,1,0.8523,256,1,42,2000
q00039,associative,topogps_cuepath,c2_114,c4_114,bridge_c2_c4_114,bridge_c2_c4_114,1,3,0,0.5173,256,1,42,2000
q00039,associative,topogps_no_cue,c2_114,c4_114,bridge_c2_c4_114,c2_114,0,2500,120,21.3947,256,1,42,2000
q00040,associative,nn,c0_050,c1_050,bridge_c0_c1_050,c0_050,0,0,0,0.0082,256,1,42,2000
q00040,associative,minsim,c0_050,c1_050,bridge_c0_c1_050,c4_008,0,0,0,0.0133,256,1,42,2000
q00040,associative,graph_ppr,c0_050,c1_050,bridge_c0_c1_050,bridge_c0_c1_050,1,0,0,10.1441,256,1,42,2000
q00040,associative,topogps,c0_050,c1_050,bridge_c0_c1_050,bridge_c0_c1_050,1,3,1,0.8341,256,1,42,2000
q00040,associative,topogps_cuepath,c0_050,c1_050,bridge_c0_c1_050,bridge_c0_c1_050,1,3,0,0.4909,256,1,42,2000
q00040,associative,topogps_no_cue,c0_050,c1_050,bridge_c0_c1_050,bridge_c0_c2_090,0,2500,120,21.6387,256,1,42,2000
q00041,associative,nn,c3_052,c4_052,bridge_c3_c4_052,c3_052,0,0,0,0.0085,256,1,42,2000
q00041,associative,minsim,c3_052,c4_052,bridge_c3_c4_052,c2_045,0,0,0,0.0128,256,1,42,2000
q00041,associative,graph_ppr,c3_052,c4_052,bridge_c3_c4_052,bridge_c3_c4_052,1,0,0,10.024,256,1,42,2000
q00041,associative,topogps,c3_052,c4_052,bridge_c3_c4_052,bridge_c3_c4_052,1,3,1,0.8623,256,1,42,2000
q00041,associative,topogps_cuepath,c3_052,c4_052,bridge_c3_c4_052,bridge_c3_c4_052,1,3,0,0.5232,256,1,42,2000
q00041,associative,topogps_no_cue,c3_052,c4_052,bridge_c3_c4_052,c3_052,0,2478,120,20.8995,256,1,42,2000
q00042,associative,nn,c4_072,c1_072,bridge_c1_c4_072,c4_072,0,0,0,0.0083,256,1,42,2000
q00042,associative,minsim,c4_072,c1_072,bridge_c1_c4_072,c1_022,0,0,0,0.0131,256,1,42,2000
q00042,associative,graph_ppr,c4_072,c1_072,bridge_c1_c4_072,bridge_c1_c4_072,1,0,0,10.0767,256,1,42,2000
q00042,associative,topogps,c4_072,c1_072,bridge_c1_c4_072,bridge_c1_c4_072,1,3,0,0.8074,256,1,42,2000
q00042,associative,topogps_cuepath,c4_072,c1_072,bridge_c1_c4_072,bridge_c1_c4_072,1,3,0,0.534,256,1,42,2000
q00042,associative,topogps_no_cue,c4_072,c1_072,bridge_c1_c4_072,c4_072,0,2457,120,21.5427,256,1,42,2000
q00043,associative,nn,c2_114,c3_114,bridge_c2_c3_114,c2_114,0,0,0,0.0085,256,1,42,2000
q00043,associative,minsim,c2_114,c3_114,bridge_c2_c3_114,c2_103,0,0,0,0.013,256,1,42,2000
q00043,associative,graph_ppr,c2_114,c3_114,bridge_c2_c3_114,bridge_c2_c3_114,1,0,0,10.1229,256,1,42,2000
q00043,associative,topogps,c2_114,c3_114,bridge_c2_c3_114,bridge_c2_c3_114,1,3,1,0.8604,256,1,42,2000
q00043,associative,topogps_cuepath,c2_114,c3_114,bridge_c2_c3_114,bridge_c2_c3_114,1,3,0,0.5264,256,1,42,2000
q00043,associative,topogps_no_cue,c2_114,c3_114,bridge_c2_c3_114,bridge_c2_c3_029,0,2500,120,21.1631,256,1,42,2000
q00044,associative,nn,c1_043,c4_043,bridge_c1_c4_043,c1_043,0,0,0,0.0081,256,1,42,2000
q00044,associative,minsim,c1_043,c4_043,bridge_c1_c4_043,c4_100,0,0,0,0.013,256,1,42,2000
q00044,associative,graph_ppr,c1_043,c4_043,bridge_c1_c4_043,bridge_c1_c4_043,1,0,0,10.0645,256,1,42,2000
q00044,associative,topogps,c1_043,c4_043,bridge_c1_c4_043,bridge_c1_c4_043,1,3,1,0.8621,256,1,42,2000
q00044,associative,topogps_cuepath,c1_043,c4_043,bridge_c1_c4_043,bridge_c1_c4_043,1,3,0,0.5173,256,1,42,2000
q00044,associative,topogps_no_cue,c1_043,c4_043,bridge_c1_c4_043,bridge_c1_c3_086,0,2500,120,22.3066,256,1,42,2000
q00045,associative,nn,c0_037,c1_037,bridge_c0_c1_037,c0_037,0,0,0,0.0086,256,1,42,2000
q00045,associative,minsim,c0_037,c1_037,bridge_c0_c1_037,c4_079,0,0,0,0.0132,256,1,42,2000
q00045,associative,graph_ppr,c0_037,c1_037,bridge_c0_c1_037,bridge_c0_c1_037,1,0,0,10.1268,256,1,42,2000
q00045,associative,topogps,c0_037,c1_037,bridge_c0_c1_037,bridge_c0_c1_037,1,3,1,0.8323,256,1,42,2000
q00045,associative,topogps_cuepath,c0_037,c1_037,bridge_c0_c1_037,bridge_c0_c1_037,1,3,0,0.492,256,1,42,2000
q00045,associative,topogps_no_cue,c0_037,c1_037,bridge_c0_c1_037,bridge_c0_c1_026,0,2500,120,21.4558,256,1,42,2000
q00046,associative,nn,c3_021,c4_021,bridge_c3_c4_021,c3_021,0,0,0,0.0083,256,1,42,2000
q00046,associative,minsim,c3_021,c4_021,bridge_c3_c4_021,c2_071,0,0,0,0.0131,256,1,42,2000
q00046,associative,graph_ppr,c3_021,c4_021,bridge_c3_c4_021,bridge_c3_c4_021,1,0,0,10.1084,256,1,42,2000
q00046,associative,topogps,c3_021,c4_021,bridge_c3_c4_021,bridge_c3_c4_021,1,3,1,0.8908,256,1,42,2000
q00046,associative,topogps_cuepath,c3_021,c4_021,bridge_c3_c4_021,bridge_c3_c4_021,1,3,0,0.5381,256,1,42,2000
q00046,associative,topogps_no_cue,c3_021,c4_021,bridge_c3_c4_021,bridge_c3_c4_112,0,2375,120,20.2859,256,1,42,2000
q00047,associative,nn,c0_077,c1_077,bridge_c0_c1_077,c0_077,0,0,0,0.0082,256,1,42,2000
q00047,associative,minsim,c0_077,c1_077,bridge_c0_c1_077,c4_085,0,0,0,0.0128,256,1,42,2000
q00047,associative,graph_ppr,c0_077,c1_077,bridge_c0_c1_077,bridge_c0_c1_077,1,0,0,10.1592,256,1,42,2000
q00047,associative,topogps,c0_077,c1_077,bridge_c0_c1_077,bridge_c0_c1_077,1,3,1,0.8442,256,1,42,2000
q00047,associative,topogps_cuepath,c0_077,c1_077,bridge_c0_c1_077,bridge_c0_c1_077,1,3,0,0.4955,256,1,42,2000
q00047,associative,topogps_no_cue,c0_077,c1_077,bridge_c0_c1_077,c0_077,0,2500,120,21.4662,256,1,42,2000
q00048,associative,nn,c4_033,c0_033,bridge_c0_c4_033,c4_033,0,0,0,0.0081,256,1,42,2000
q00048,associative,minsim,c4_033,c0_033,bridge_c0_c4_033,c4_024,0,0,0,0.013,256,1,42,2000
q00048,associative,graph_ppr,c4_033,c0_033,bridge_c0_c4_033,bridge_c0_c4_033,1,0,0,10.0714,256,1,42,2000
q00048,associative,topogps,c4_033,c0_033,bridge_c0_c4_033,bridge_c0_c4_033,1,3,0,0.8284,256,1,42,2000
q00048,associative,topogps_cuepath,c4_033,c0_033,bridge_c0_c4_033,bridge_c0_c4_033,1,3,0,0.5295,256,1,42,2000
q00048,associative,topogps_no_cue,c4_033,c0_033,bridge_c0_c4_033,c4_033,0,2389,120,20.9058,256,1,42,2000
q00049,associative,nn,c2_082,c1_082,bridge_c1_c2_082,c2_082,0,0,0,0.0081,256,1,42,2000
q00049,associative,minsim,c2_082,c1_082,bridge_c1_c2_082,c2_094,0,0,0,0.0127,256,1,42,2000
q00049,associative,graph_ppr,c2_082,c1_082,bridge_c1_c2_082,bridge_c1_c2_082,1,0,0,10.1418,256,1,42,2000
q00049,associative,topogps,c2_082,c1_082,bridge_c1_c2_082,bridge_c1_c2_082,1,3,0,0.8041,256,1,42,2000
q00049,associative,topogps_cuepath,c2_082,c1_082,bridge_c1_c2_082,bridge_c1_c2_082,1,3,0,0.5182,256,1,42,2000
q00049,associative,topogps_no_cue,c2_082,c1_082,bridge_c1_c2_082,c2_082,0,2457,120,21.4447,256,1,42,2000
q00050,associative,nn,c2_102,c0_102,bridge_c0_c2_102,c2_102,0,0,0,0.0082,256,1,42,2000
q00050,associative,minsim,c2_102,c0_102,bridge_c0_c2_102,c0_060,0,0,0,0.0131,256,1,42,2000
q00050,associative,graph_ppr,c2_102,c0_102,bridge_c0_c2_102,bridge_c0_c2_102,1,0,0,10.1823,256,1,42,2000
q00050,associative,topogps,c2_102,c0_102,bridge_c0_c2_102,bridge_c0_c2_102,1,3,0,0.7871,256,1,42,2000
q00050,associative,topogps_cuepath,c2_102,c0_102,bridge_c0_c2_102,bridge_c0_c2_102,1,3,0,0.5058,256,1,42,2000
q00050,associative,topogps_no_cue,c2_102,c0_102,bridge_c0_c2_102,bridge_c2_c4_004,0,2500,120,21.2856,256,1,42,2000
q00051,associative,nn,c0_050,c1_050,bridge_c0_c1_050,c0_050,0,0,0,0.0082,256,1,42,2000
q00051,associative,minsim,c0_050,c1_050,bridge_c0_c1_050,c4_008,0,0,0,0.013,256,1,42,2000
q00051,associative,graph_ppr,c0_050,c1_050,bridge_c0_c1_050,bridge_c0_c1_050,1,0,0,10.2396,256,1,42,2000
q00051,associative,topogps,c0_050,c1_050,bridge_c0_c1_050,bridge_c0_c1_050,1,3,1,0.8054,256,1,42,2000
q00051,associative,topogps_cuepath,c0_050,c1_050,bridge_c0_c1_050,bridge_c0_c1_050,1,3,0,0.4882,256,1,42,2000
q00051,associative,topogps_no_cue,c0_050,c1_050,bridge_c0_c1_050,c0_050,0,2500,120,23.1312,256,1,42,2000
q00052,associative,nn,c0_028,c4_028,bridge_c0_c4_028,c0_028,0,0,0,0.0082,256,1,42,2000
q00052,associative,minsim,c0_028,c4_028,bridge_c0_c4_028,c4_040,0,0,0,0.0129,256,1,42,2000
q00052,associative,graph_ppr,c0_028,c4_028,bridge_c0_c4_028,bridge_c0_c4_028,1,0,0,10.218,256,1,42,2000
q00052,associative,topogps,c0_028,c4_028,bridge_c0_c4_028,bridge_c0_c4_028,1,3,0,0.8997,256,1,42,2000
q00052,associative,topogps_cuepath,c0_028,c4_028,bridge_c0_c4_028,bridge_c0_c4_028,1,3,0,0.547,256,1,42,2000
q00052,associative,topogps_no_cue,c0_028,c4_028,bridge_c0_c4_028,bridge_c0_c4_082,0,2500,120,21.3285,256,1,42,2000
q00053,associative,nn,c1_098,c0_098,bridge_c0_c1_098,c1_098,0,0,0,0.0079,256,1,42,2000
q00053,associative,minsim,c1_098,c0_098,bridge_c0_c1_098,c2_029,0,0,0,0.0126,256,1,42,2000
q00053,associative,graph_ppr,c1_098,c0_098,bridge_c0_c1_098,bridge_c0_c1_098,1,0,0,10.132,256,1,42,2000
q00053,associative,topogps,c1_098,c0_098,bridge_c0_c1_098,bridge_c0_c1_098,1,3,0,0.7923,256,1,42,2000
q00053,associative,topogps_cuepath,c1_098,c0_098,bridge_c0_c1_098,bridge_c0_c1_098,1,3,0,0.5093,256,1,42,2000
q00053,associative,topogps_no_cue,c1_098,c0_098,bridge_c0_c1_098,c1_098,0,2500,120,21.3869,256,1,42,2000
q00054,associative,nn,c2_016,c3_016,bridge_c2_c3_016,c2_016,0,0,0,0.0082,256,1,42,2000
q00054,associative,minsim,c2_016,c3_016,bridge_c2_c3_016,c3_034,0,0,0,0.0131,256,1,42,2000
q00054,associative,graph_ppr,c2_016,c3_016,bridge_c2_c3_016,bridge_c2_c3_016,1,0,0,10.2358,256,1,42,2000
q00054,associative,topogps,c2_016,c3_016,bridge_c2_c3_016,bridge_c2_c3_016,1,3,1,0.8699,256,1,42,2000
q00054,associative,topogps_cuepath,c2_016,c3_016,bridge_c2_c3_016,bridge_c2_c3_016,1,3,0,0.5201,256,1,42,2000
q00054,associative,topogps_no_cue,c2_016,c3_016,bridge_c2_c3_016,bridge_c2_c4_057,0,2500,120,21.2021,256,1,42,2000
q00055,associative,nn,c1_073,c4_073,bridge_c1_c4_073,c1_073,0,0,0,0.008,256,1,42,2000
q00055,associative,minsim,c1_073,c4_073,bridge_c1_c4_073,c4_032,0,0,0,0.0129,256,1,42,2000
q00055,associative,graph_ppr,c1_073,c4_073,bridge_c1_c4_073,bridge_c1_c4_073,1,0,0,10.1495,256,1,42,2000
q00055,associative,topogps,c1_073,c4_073,bridge_c1_c4_073,bridge_c1_c4_073,1,3,1,0.9003,256,1,42,2000
q00055,associative,topogps_cuepath,c1_073,c4_073,bridge_c1_c4_073,bridge_c1_c4_073,1,3,0,0.5471,256,1,42,2000
q00055,associative,topogps_no_cue,c1_073,c4_073,bridge_c1_c4_073,bridge_c1_c3_105,0,2500,120,21.4838,256,1,42,2000
q00056,associative,nn,c2_080,c0_080,bridge_c0_c2_080,c2_080,0,0,0,0.0085,256,1,42,2000
q00056,associative,minsim,c2_080,c0_080,bridge_c0_c2_080,c2_098,0,0,0,0.0127,256,1,42,2000
q00056,associative,graph_ppr,c2_080,c0_080,bridge_c0_c2_080,bridge_c0_c2_080,1,0,0,11.1274,256,1,42,2000
q00056,associative,topogps,c2_080,c0_080,bridge_c0_c2_080,bridge_c0_c2_080,1,3,0,0.7836,256,1,42,2000
q00056,associative,topogps_cuepath,c2_080,c0_080,bridge_c0_c2_080,bridge_c0_c2_080,1,3,0,0.4966,256,1,42,2000
q00056,associative,topogps_no_cue,c2_080,c0_080,bridge_c0_c2_080,bridge_c2_c3_035,0,2454,120,21.1863,256,1,42,2000
q00057,associative,nn,c1_020,c0_020,bridge_c0_c1_020,c1_020,0,0,0,0.0085,256,1,42,2000
q00057,associative,minsim,c1_020,c0_020,bridge_c0_c1_020,c4_117,0,0,0,0.0134,256,1,42,2000
q00057,associative,graph_ppr,c1_020,c0_020,bridge_c0_c1_020,bridge_c0_c1_020,1,0,0,10.1301,256,1,42,2000
q00057,associative,topogps,c1_020,c0_020,bridge_c0_c1_020,bridge_c0_c1_020,1,3,0,0.7572,256,1,42,2000
q00057,associative,topogps_cuepath,c1_020,c0_020,bridge_c0_c1_020,bridge_c0_c1_020,1,3,0,0.4851,256,1,42,2000
q00057,associative,topogps_no_cue,c1_020,c0_020,bridge_c0_c1_020,bridge_c1_c3_074,0,2500,120,21.6359,256,1,42,2000
q00058,associative,nn,c1_036,c4_036,bridge_c1_c4_036,c1_036,0,0,0,0.0085,256,1,42,2000
q00058,associative,minsim,c1_036,c4_036,bridge_c1_c4_036,c4_054,0,0,0,0.0131,256,1,42,2000
q00058,associative,graph_ppr,c1_036,c4_036,bridge_c1_c4_036,bridge_c1_c4_036,1,0,0,10.225,256,1,42,2000
q00058,associative,topogps,c1_036,c4_036,bridge_c1_c4_036,bridge_c1_c4_036,1,3,0,0.7883,256,1,42,2000
q00058,associative,topogps_cuepath,c1_036,c4_036,bridge_c1_c4_036,bridge_c1_c4_036,1,3,0,0.5198,256,1,42,2000
q00058,associative,topogps_no_cue,c1_036,c4_036,bridge_c1_c4_036,bridge_c1_c2_038,0,2500,120,21.6216,256,1,42,2000
q00059,associative,nn,c1_033,c2_033,bridge_c1_c2_033,c1_033,0,0,0,0.0084,256,1,42,2000
q00059,associative,minsim,c1_033,c2_033,bridge_c1_c2_033,c1_097,0,0,0,0.0131,256,1,42,2000
q00059,associative,graph_ppr,c1_033,c2_033,bridge_c1_c2_033,bridge_c1_c2_033,1,0,0,10.1466,256,1,42,2000
q00059,associative,topogps,c1_033,c2_033,bridge_c1_c2_033,bridge_c1_c2_033,1,3,1,0.8307,256,1,42,2000
q00059,associative,topogps_cuepath,c1_033,c2_033,bridge_c1_c2_033,bridge_c1_c2_033,1,3,0,0.497,256,1,42,2000
q00059,associative,topogps_no_cue,c1_033,c2_033,bridge_c1_c2_033,bridge_c1_c2_093,0,2500,120,21.8329,256,1,42,2000
q00060,associative,nn,c1_025,c2_025,bridge_c1_c2_025,c1_025,0,0,0,0.0084,256,1,42,2000
q00060,associative,minsim,c1_025,c2_025,bridge_c1_c2_025,c2_056,0,0,0,0.0132,256,1,42,2000
q00060,associative,graph_ppr,c1_025,c2_025,bridge_c1_c2_025,bridge_c1_c2_025,1,0,0,10.1452,256,1,42,2000
q00060,associative,topogps,c1_025,c2_025,bridge_c1_c2_025,bridge_c1_c2_025,1,3,1,0.8394,256,1,42,2000
q00060,associative,topogps_cuepath,c1_025,c2_025,bridge_c1_c2_025,bridge_c1_c2_025,1,3,0,0.5208,256,1,42,2000
q00060,associative,topogps_no_cue,c1_025,c2_025,bridge_c1_c2_025,bridge_c1_c4_007,0,2500,120,21.6309,256,1,42,2000
q00061,associative,nn,c3_078,c4_078,bridge_c3_c4_078,c3_078,0,0,0,0.0081,256,1,42,2000
q00061,associative,minsim,c3_078,c4_078,bridge_c3_c4_078,c3_104,0,0,0,0.0128,256,1,42,2000
q00061,associative,graph_ppr,c3_078,c4_078,bridge_c3_c4_078,bridge_c3_c4_078,1,0,0,10.2299,256,1,42,2000
q00061,associative,topogps,c3_078,c4_078,bridge_c3_c4_078,bridge_c3_c4_078,1,3,1,0.9081,256,1,42,2000
q00061,associative,topogps_cuepath,c3_078,c4_078,bridge_c3_c4_078,bridge_c3_c4_078,1,3,0,0.5465,256,1,42,2000
q00061,associative,topogps_no_cue,c3_078,c4_078,bridge_c3_c4_078,c3_078,0,2500,120,21.3647,256,1,42,2000
q00062,associative,nn,c2_036,c0_036,bridge_c0_c2_036,c2_036,0,0,0,0.008,256,1,42,2000
q00062,associative,minsim,c2_036,c0_036,bridge_c0_c2_036,c4_024,0,0,0,0.0127,256,1,42,2000
q00062,associative,graph_ppr,c2_036,c0_036,bridge_c0_c2_036,bridge_c0_c2_036,1,0,0,10.1481,256,1,42,2000
q00062,associative,topogps,c2_036,c0_036,bridge_c0_c2_036,bridge_c0_c2_036,1,3,0,0.7887,256,1,42,2000
q00062,associative,topogps_cuepath,c2_036,c0_036,bridge_c0_c2_036,bridge_c0_c2_036,1,3,0,0.5111,256,1,42,2000
q00062,associative,topogps_no_cue,c2_036,c0_036,bridge_c0_c2_036,bridge_c2_c3_008,0,2500,120,21.3487,256,1,42,2000
q00063,associative,nn,c1_109,c4_109,bridge_c1_c4_109,c1_109,0,0,0,0.0081,256,1,42,2000
q00063,associative,minsim,c1_109,c4_109,bridge_c1_c4_109,c2_028,0,0,0,0.0128,256,1,42,2000
q00063,associative,graph_ppr,c1_109,c4_109,bridge_c1_c4_109,bridge_c1_c4_109,1,0,0,10.159,256,1,42,2000
q00063,associative,topogps,c1_109,c4_109,bridge_c1_c4_109,bridge_c1_c4_109,1,3,1,0.867,256,1,42,2000
q00063,associative,topogps_cuepath,c1_109,c4_109,bridge_c1_c4_109,bridge_c1_c4_109,1,3,0,0.5197,256,1,42,2000
q00063,associative,topogps_no_cue,c1_109,c4_109,bridge_c1_c4_109,c1_043,0,2500,120,21.1951,256,1,42,2000
q00064,associative,nn,c4_014,c0_014,bridge_c0_c4_014,c4_014,0,0,0,0.0082,256,1,42,2000
q00064,associative,minsim,c4_014,c0_014,bridge_c0_c4_014,c4_024,0,0,0,0.0129,256,1,42,2000
q00064,associative,graph_ppr,c4_014,c0_014,bridge_c0_c4_014,bridge_c0_c4_014,1,0,0,10.2499,256,1,42,2000
q00064,associative,topogps,c4_014,c0_014,bridge_c0_c4_014,bridge_c0_c4_014,1,3,0,0.7936,256,1,42,2000
q00064,associative,topogps_cuepath,c4_014,c0_014,bridge_c0_c4_014,bridge_c0_c4_014,1,3,0,0.5264,256,1,42,2000
q00064,associative,topogps_no_cue,c4_014,c0_014,bridge_c0_c4_014,c4_014,0,2435,120,20.886,256,1,42,2000
q00065,associative,nn,c4_112,c0_112,bridge_c0_c4_112,c4_112,0,0,0,0.0081,256,1,42,2000
q00065,associative,minsim,c4_112,c0_112,bridge_c0_c4_112,c2_027,0,0,0,0.0129,256,1,42,2000
q00065,associative,graph_ppr,c4_112,c0_112,bridge_c0_c4_112,bridge_c0_c4_112,1,0,0,10.0565,256,1,42,2000
q00065,associative,topogps,c4_112,c0_112,bridge_c0_c4_112,bridge_c0_c4_112,1,3,0,0.8178,256,1,42,2000
q00065,associative,topogps_cuepath,c4_112,c0_112,bridge_c0_c4_112,bridge_c0_c4_112,1,3,0,0.5334,256,1,42,2000
q00065,associative,topogps_no_cue,c4_112,c0_112,bridge_c0_c4_112,c4_112,0,2446,120,20.9266,256,1,42,2000
q00066,associative,nn,c1_001,c0_001,bridge_c0_c1_001,c1_001,0,0,0,0.0081,256,1,42,2000
q00066,associative,minsim,c1_001,c0_001,bridge_c0_c1_001,c2_009,0,0,0,0.0129,256,1,42,2000
q00066,associative,graph_ppr,c1_001,c0_001,bridge_c0_c1_001,bridge_c0_c1_001,1,0,0,10.1535,256,1,42,2000
q00066,associative,topogps,c1_001,c0_001,bridge_c0_c1_001,bridge_c0_c1_001,1,3,0,0.7776,256,1,42,2000
q00066,associative,topogps_cuepath,c1_001,c0_001,bridge_c0_c1_001,bridge_c0_c1_001,1,3,0,0.4942,256,1,42,2000
q00066,associative,topogps_no_cue,c1_001,c0_001,bridge_c0_c1_001,c1_001,0,2500,120,21.2676,256,1,42,2000
q00067,associative,nn,c2_018,c4_018,bridge_c2_c4_018,c2_018,0,0,0,0.0083,256,1,42,2000
q00067,associative,minsim,c2_018,c4_018,bridge_c2_c4_018,c4_093,0,0,0,0.0127,256,1,42,2000
q00067,associative,graph_ppr,c2_018,c4_018,bridge_c2_c4_018,bridge_c2_c4_018,1,0,0,10.3325,256,1,42,2000
q00067,associative,topogps,c2_018,c4_018,bridge_c2_c4_018,bridge_c2_c4_018,1,3,1,0.8585,256,1,42,2000
q00067,associative,topogps_cuepath,c2_018,c4_018,bridge_c2_c4_018,bridge_c2_c4_018,1,3,0,0.5266,256,1,42,2000
q00067,associative,topogps_no_cue,c2_018,c4_018,bridge_c2_c4_018,bridge_c2_c3_074,0,2500,120,21.5948,256,1,42,2000
q00068,associative,nn,c4_085,c3_085,bridge_c3_c4_085,c4_085,0,0,0,0.0086,256,1,42,2000
q00068,associative,minsim,c4_085,c3_085,bridge_c3_c4_085,c2_030,0,0,0,0.0131,256,1,42,2000
q00068,associative,graph_ppr,c4_085,c3_085,bridge_c3_c4_085,bridge_c3_c4_085,1,0,0,10.5233,256,1,42,2000
q00068,associative,topogps,c4_085,c3_085,bridge_c3_c4_085,bridge_c3_c4_085,1,3,0,0.8571,256,1,42,2000
q00068,associative,topogps_cuepath,c4_085,c3_085,bridge_c3_c4_085,bridge_c3_c4_085,1,3,0,0.6005,256,1,42,2000
q00068,associative,topogps_no_cue,c4_085,c3_085,bridge_c3_c4_085,c4_085,0,2397,120,21.033,256,1,42,2000
q00069,associative,nn,c2_081,c3_081,bridge_c2_c3_081,c2_081,0,0,0,0.0084,256,1,42,2000
q00069,associative,minsim,c2_081,c3_081,bridge_c2_c3_081,c2_103,0,0,0,0.013,256,1,42,2000
q00069,associative,graph_ppr,c2_081,c3_081,bridge_c2_c3_081,bridge_c2_c3_081,1,0,0,10.1108,256,1,42,2000
q00069,associative,topogps,c2_081,c3_081,bridge_c2_c3_081,bridge_c2_c3_081,1,3,1,0.885,256,1,42,2000
q00069,associative,topogps_cuepath,c2_081,c3_081,bridge_c2_c3_081,bridge_c2_c3_081,1,3,0,0.5306,256,1,42,2000
q00069,associative,topogps_no_cue,c2_081,c3_081,bridge_c2_c3_081,bridge_c2_c3_065,0,2500,120,21.3459,256,1,42,2000
q00070,associative,nn,c0_005,c3_005,bridge_c0_c3_005,c0_005,0,0,0,0.0081,256,1,42,2000
q00070,associative,minsim,c0_005,c3_005,bridge_c0_c3_005,c2_030,0,0,0,0.013,256,1,42,2000
q00070,associative,graph_ppr,c0_005,c3_005,bridge_c0_c3_005,bridge_c0_c3_005,1,0,0,10.1952,256,1,42,2000
q00070,associative,topogps,c0_005,c3_005,bridge_c0_c3_005,bridge_c0_c3_005,1,3,0,0.7854,256,1,42,2000
q00070,associative,topogps_cuepath,c0_005,c3_005,bridge_c0_c3_005,bridge_c0_c3_005,1,3,0,0.543,256,1,42,2000
q00070,associative,topogps_no_cue,c0_005,c3_005,bridge_c0_c3_005,c0_005,0,2500,120,21.6369,256,1,42,2000
q00071,associative,nn,c4_006,c2_006,bridge_c2_c4_006,c4_006,0,0,0,0.0082,256,1,42,2000
q00071,associative,minsim,c4_006,c2_006,bridge_c2_c4_006,c4_080,0,0,0,0.0126,256,1,42,2000
q00071,associative,graph_ppr,c4_006,c2_006,bridge_c2_c4_006,bridge_c2_c4_006,1,0,0,10.2161,256,1,42,2000
